NUTS_ID,NUTS_NAME,date,dewpoint_temperature_2m,temperature_2m,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,14/04/2015,281.0510219,286.017226,8.60E-07,2.347999228,2.361609188
BE2,Vlaams Gewest,14/04/2015,280.8324402,285.8609478,8.55E-07,2.403803538,2.03090998
BE3,Région wallonne,14/04/2015,280.3222535,285.0726127,8.54E-07,2.118242234,2.220516891
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,15/04/2015,281.7698805,288.1393394,8.52E-07,0.922412017,0.556350393
BE2,Vlaams Gewest,15/04/2015,281.5211315,287.750304,8.52E-07,1.004433463,0.231919686
BE3,Région wallonne,15/04/2015,281.1729894,287.6721686,8.52E-07,1.05603467,1.414584486
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,16/04/2015,280.0696931,285.0039817,3.10E-04,-2.907449372,-2.165890831
BE2,Vlaams Gewest,16/04/2015,279.6465194,284.6940894,3.65E-04,-2.768295985,-2.10599673
BE3,Région wallonne,16/04/2015,280.9566926,285.6311918,1.55E-04,-2.119470035,-1.617807918
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,17/04/2015,275.3156691,282.5676398,1.84E-05,-3.035953046,-3.437522103
BE2,Vlaams Gewest,17/04/2015,275.5845738,282.3116061,5.23E-05,-2.858373617,-3.452735296
BE3,Région wallonne,17/04/2015,275.8268818,282.3182774,1.07E-04,-2.806027543,-3.26541198
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,18/04/2015,274.3402344,281.6545562,8.52E-07,-3.204060291,-2.207492061
BE2,Vlaams Gewest,18/04/2015,275.0003765,281.8769741,8.52E-07,-3.024826654,-2.357968631
BE3,Région wallonne,18/04/2015,273.4190674,280.8874394,8.52E-07,-3.294355609,-2.276757742
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,19/04/2015,276.2223367,281.7164147,8.59E-07,-1.954508273,-2.03765751
BE2,Vlaams Gewest,19/04/2015,276.4350542,281.6257269,9.17E-07,-1.641354689,-2.057254108
BE3,Région wallonne,19/04/2015,274.8438736,281.4110759,8.59E-07,-2.382526464,-1.59133807
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,20/04/2015,277.5879803,284.2008697,0,-2.083104539,-2.203283019
BE2,Vlaams Gewest,20/04/2015,277.8782887,284.2624042,0,-2.005552622,-2.313398463
BE3,Région wallonne,20/04/2015,276.4911812,283.6067703,0,-2.1722599,-1.949626849
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,21/04/2015,278.886866,284.1865072,2.58E-06,-0.945306749,-2.712270051
BE2,Vlaams Gewest,21/04/2015,278.5243993,283.7972525,2.58E-06,-0.924418437,-2.888584841
BE3,Région wallonne,21/04/2015,278.5179361,284.3718541,2.58E-06,-1.269217216,-2.4610318
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,22/04/2015,277.8429636,281.8591187,1.28E-06,-1.615839343,-2.846223159
BE2,Vlaams Gewest,22/04/2015,278.0078053,281.9110323,3.23E-06,-1.492657404,-2.89412999
BE3,Région wallonne,22/04/2015,277.2135678,281.6486782,1.53E-06,-1.74800486,-2.873726399
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,23/04/2015,278.8265643,282.7067561,0,-1.339374094,-1.125370414
BE2,Vlaams Gewest,23/04/2015,278.8640347,282.6773701,1.83E-07,-1.139077776,-1.30033956
BE3,Région wallonne,23/04/2015,277.7418157,282.6492435,0,-1.253236282,-0.574300586
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,24/04/2015,280.7093294,286.2625366,0.001871677,1.67610264,1.803561993
BE2,Vlaams Gewest,24/04/2015,280.6033877,285.9877043,0.001155947,1.601159934,1.426067956
BE3,Région wallonne,24/04/2015,279.8560483,285.6738624,5.80E-04,1.497849658,2.095368624
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,25/04/2015,282.894703,285.8786134,0.007621047,2.208891907,2.150264529
BE2,Vlaams Gewest,25/04/2015,282.8746404,285.8706852,0.006084777,2.222049168,2.140592194
BE3,Région wallonne,25/04/2015,282.7538622,285.2778755,0.009002296,2.230185449,2.189511185
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,26/04/2015,283.416861,285.4594956,0.008635804,1.306670066,0.213157804
BE2,Vlaams Gewest,26/04/2015,283.044093,285.1456755,0.006339223,1.152910762,-0.283529555
BE3,Région wallonne,26/04/2015,283.4271038,285.1721549,0.011980451,1.165625817,0.951383268
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,27/04/2015,276.2691818,281.9919501,5.97E-04,-0.495699609,-4.209815169
BE2,Vlaams Gewest,27/04/2015,275.8735216,281.9164875,6.18E-04,-0.598155961,-4.078212639
BE3,Région wallonne,27/04/2015,277.4878396,281.2394201,0.003549685,-0.554481236,-4.060072078
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,28/04/2015,272.9265481,280.250571,4.19E-04,3.252711903,0.279636694
BE2,Vlaams Gewest,28/04/2015,273.437702,280.3899032,3.54E-04,3.145653878,0.427307388
BE3,Région wallonne,28/04/2015,273.1231712,279.5169332,6.89E-04,3.219644491,-0.265262373
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,29/04/2015,275.2338236,281.7556209,0.001259664,1.927849319,3.51508378
BE2,Vlaams Gewest,29/04/2015,275.4674966,281.9687481,0.001401502,1.969471899,3.405173681
BE3,Région wallonne,29/04/2015,274.5159081,280.5409569,7.20E-04,1.276863455,3.242418565
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,30/04/2015,278.7609696,282.0515247,0.002859874,2.649743815,2.039582949
BE2,Vlaams Gewest,30/04/2015,277.9819365,282.3362902,0.002893102,2.838629061,1.768490415
BE3,Région wallonne,30/04/2015,278.422637,280.4128529,0.007855259,2.449915979,2.3359265
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,01/05/2015,275.7103921,281.2478738,2.09E-06,-1.631109586,-1.760291696
BE2,Vlaams Gewest,01/05/2015,275.8055796,281.615886,3.89E-06,-1.525614502,-1.990688598
BE3,Région wallonne,01/05/2015,276.4384621,280.1679753,6.33E-04,-1.844624354,-0.879881847
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,02/05/2015,278.573017,283.2903534,8.38E-05,-1.693421676,0.642164243
BE2,Vlaams Gewest,02/05/2015,278.2772114,283.5697216,6.29E-05,-1.814070722,0.341154785
BE3,Région wallonne,02/05/2015,278.3060425,282.3609293,4.91E-04,-1.364179206,1.11063537
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,03/05/2015,284.5130551,286.0579663,0.009224256,0.902478636,3.238826645
BE2,Vlaams Gewest,03/05/2015,284.1763018,286.0607797,0.006203721,0.739623523,3.032360784
BE3,Région wallonne,03/05/2015,284.2396547,285.4156182,0.00774319,1.053075883,3.444686616
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,04/05/2015,283.7966925,287.6079407,0.008677662,0.408408373,2.724887229
BE2,Vlaams Gewest,04/05/2015,283.7062616,287.8233365,0.008110491,0.443868583,2.570745431
BE3,Région wallonne,04/05/2015,283.7745723,287.3918601,0.006608002,0.488172582,3.287374171
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,05/05/2015,283.3762747,289.0398497,0.004203763,3.39863734,5.260563664
BE2,Vlaams Gewest,05/05/2015,283.2904678,289.1520881,0.005347205,3.341368349,5.03509534
BE3,Région wallonne,05/05/2015,283.6313388,288.2502548,0.00594996,3.141122373,4.883354984
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,06/05/2015,279.1172083,285.1975435,0.002631928,4.262636623,5.350518357
BE2,Vlaams Gewest,06/05/2015,279.2066743,285.4748523,0.003170104,4.153563608,5.226210751
BE3,Région wallonne,06/05/2015,279.0159637,284.1645546,0.002501678,3.996703874,4.883593334
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,07/05/2015,278.5970047,284.9021765,4.88E-04,3.143943192,2.354175501
BE2,Vlaams Gewest,07/05/2015,279.4109992,285.1506333,7.51E-04,3.164401327,2.0058699
BE3,Région wallonne,07/05/2015,277.9939912,283.5724314,3.91E-04,2.825555315,2.154869534
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,08/05/2015,280.9118472,287.283695,1.47E-04,-0.297755426,1.865548701
BE2,Vlaams Gewest,08/05/2015,281.0722866,287.4345745,4.80E-04,-0.661775344,1.477043233
BE3,Région wallonne,08/05/2015,280.4921391,286.0683258,3.57E-04,-0.026606497,1.817333935
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,09/05/2015,282.3852823,287.4021811,6.72E-04,5.190010664,2.777552143
BE2,Vlaams Gewest,09/05/2015,282.5350725,287.2958711,0.001288253,5.16697405,2.739320412
BE3,Région wallonne,09/05/2015,281.8822951,286.4454523,6.36E-04,4.728217441,2.455475961
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,10/05/2015,282.2945483,286.6391567,1.79E-04,0.771650651,2.261202656
BE2,Vlaams Gewest,10/05/2015,282.3425603,287.0043918,2.67E-04,0.653742743,2.187972114
BE3,Région wallonne,10/05/2015,281.6504178,286.0281964,9.87E-05,1.029929484,1.680558797
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,11/05/2015,285.2162191,291.2340862,2.59E-06,0.668540275,2.60978499
BE2,Vlaams Gewest,11/05/2015,284.9451495,291.0233337,2.60E-06,0.921372474,2.327712995
BE3,Région wallonne,11/05/2015,284.4319777,290.3065972,6.14E-06,-0.047879559,2.943152965
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,12/05/2015,282.0131597,287.6504452,4.68E-06,3.063515775,-0.546283972
BE2,Vlaams Gewest,12/05/2015,282.0462011,287.6213551,9.56E-05,3.250392998,-0.302822648
BE3,Région wallonne,12/05/2015,283.1722009,288.2855009,2.40E-04,2.703875183,0.180917077
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,13/05/2015,279.2380241,285.6421471,5.08E-06,0.806523771,-0.491863132
BE2,Vlaams Gewest,13/05/2015,279.5062754,285.8130711,2.96E-06,0.876463966,-0.706893106
BE3,Région wallonne,13/05/2015,279.1116737,285.329956,3.40E-04,0.548261783,-0.515387661
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,14/05/2015,280.5368698,284.1254272,0.010689847,-2.15213962,-0.864925455
BE2,Vlaams Gewest,14/05/2015,279.9788554,284.2941328,0.007472391,-2.239446275,-0.870829128
BE3,Région wallonne,14/05/2015,280.3830236,284.0026538,0.005365284,-1.00765591,-0.042015654
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,15/05/2015,279.576128,284.0882137,0.001965998,0.249548784,-3.227863343
BE2,Vlaams Gewest,15/05/2015,279.1427219,284.1430709,0.00160175,0.065307222,-3.038939033
BE3,Région wallonne,15/05/2015,279.9297251,283.5942202,0.002607084,0.726051814,-2.897045239
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,16/05/2015,280.8850754,283.7639045,0.001048761,2.265209501,1.031323877
BE2,Vlaams Gewest,16/05/2015,280.9154577,284.093597,0.001007339,2.344303655,0.839262639
BE3,Région wallonne,16/05/2015,280.7228669,282.6439553,0.001372752,2.485560057,0.607890517
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,17/05/2015,280.16912,285.2620677,6.34E-04,1.527973486,0.098185865
BE2,Vlaams Gewest,17/05/2015,279.2795328,285.2344862,2.53E-04,1.872120462,-0.073920603
BE3,Région wallonne,17/05/2015,280.1501482,284.556113,5.95E-04,1.586508214,0.52253394
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,18/05/2015,279.7956401,284.6854409,0.002121621,3.545198935,3.03783989
BE2,Vlaams Gewest,18/05/2015,279.9167478,284.6873209,0.002384185,3.39522374,3.238730428
BE3,Région wallonne,18/05/2015,279.9601572,284.7780091,0.001941772,3.23304911,2.713323674
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,19/05/2015,278.3525424,283.2819583,0.002899884,4.593703214,3.789806365
BE2,Vlaams Gewest,19/05/2015,278.4186379,283.7296147,0.002661139,4.548276018,3.557215608
BE3,Région wallonne,19/05/2015,278.0048155,282.4048782,0.00234106,4.438072702,3.217445179
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,20/05/2015,277.3678797,282.7829179,0.001085517,2.956136734,-0.055137775
BE2,Vlaams Gewest,20/05/2015,277.772098,283.2553427,0.001280727,3.009143818,-0.209795441
BE3,Région wallonne,20/05/2015,277.9937041,281.5697391,0.003874452,2.747882367,0.04005109
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,21/05/2015,278.409629,284.1961806,2.71E-04,1.989437584,-0.510601212
BE2,Vlaams Gewest,21/05/2015,278.9493147,284.6995876,2.70E-04,2.387817557,-0.55183461
BE3,Région wallonne,21/05/2015,277.5456703,282.9365228,2.57E-04,1.555164018,-1.141538129
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,22/05/2015,281.2831709,286.1015108,2.06E-04,1.648679185,0.617922031
BE2,Vlaams Gewest,22/05/2015,281.4615543,286.600827,1.98E-04,1.876282712,0.603540828
BE3,Région wallonne,22/05/2015,279.8728008,285.2352488,9.64E-05,0.973446204,-0.381724214
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,23/05/2015,283.6104462,286.8812958,0.001318818,0.286936865,-1.784454988
BE2,Vlaams Gewest,23/05/2015,283.1062706,286.7121518,0.001255677,0.140702703,-2.088377642
BE3,Région wallonne,23/05/2015,282.7232926,286.2255658,0.001064344,-0.107526663,-2.30416013
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,24/05/2015,280.2932898,286.6900352,4.08E-04,0.564230493,-1.012567162
BE2,Vlaams Gewest,24/05/2015,280.3053314,286.5724203,7.19E-04,0.692503969,-0.853111846
BE3,Région wallonne,24/05/2015,281.0942963,286.373636,1.46E-04,0.602575241,-1.224076902
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,25/05/2015,281.6991484,286.0227917,0.001828843,2.107283542,-2.199228099
BE2,Vlaams Gewest,25/05/2015,281.6128546,286.030122,0.001216762,1.881948682,-2.307350681
BE3,Région wallonne,25/05/2015,281.270523,285.0968504,0.002423777,1.979749626,-2.084225785
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,26/05/2015,278.7399884,284.6986676,3.86E-04,1.014190986,-2.663810052
BE2,Vlaams Gewest,26/05/2015,279.1700332,285.0743243,6.90E-04,1.180366981,-2.52879968
BE3,Région wallonne,26/05/2015,277.8490118,283.294561,3.79E-04,1.03388604,-3.05639821
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,27/05/2015,279.5308272,286.4404332,1.94E-04,1.499708413,1.405169348
BE2,Vlaams Gewest,27/05/2015,279.8792811,286.5731007,1.78E-04,1.655932603,1.060488117
BE3,Région wallonne,27/05/2015,278.3372643,284.7734188,5.99E-05,1.047891694,0.480981751
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,28/05/2015,280.6134497,286.8269787,0.001628623,3.950866846,1.455546249
BE2,Vlaams Gewest,28/05/2015,281.0234753,286.8959893,0.001346981,3.871950917,1.282631776
BE3,Région wallonne,28/05/2015,280.1085613,286.0425879,9.59E-04,3.598983419,1.725496819
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,29/05/2015,279.6824632,284.8624636,0.004810663,4.07436654,2.915351885
BE2,Vlaams Gewest,29/05/2015,280.0177633,285.1245757,0.004036645,4.018625401,2.844170693
BE3,Région wallonne,29/05/2015,279.1397701,284.171531,0.003965469,3.588212853,2.400345165
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,30/05/2015,278.8957881,284.4781641,5.61E-04,3.079483521,1.132418881
BE2,Vlaams Gewest,30/05/2015,279.338103,284.772113,9.27E-04,3.059637222,0.966214099
BE3,Région wallonne,30/05/2015,278.6870839,283.6392921,9.66E-04,3.27658211,1.091235143
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,31/05/2015,282.9079636,286.5410221,0.009667787,2.807426742,4.364016497
BE2,Vlaams Gewest,31/05/2015,283.0866752,286.5801524,0.008418015,2.589907613,3.955264326
BE3,Région wallonne,31/05/2015,282.4348349,286.1494703,0.00571646,2.754065755,4.503696594
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,01/06/2015,278.8345665,285.3752146,5.43E-05,2.02869534,2.206948363
BE2,Vlaams Gewest,01/06/2015,278.7275048,285.8884649,1.60E-04,2.176503577,2.167790591
BE3,Région wallonne,01/06/2015,278.7156425,284.5992627,4.12E-04,2.088110521,1.623673257
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,02/06/2015,282.4620927,288.4521018,0.001389568,4.310655377,5.619304437
BE2,Vlaams Gewest,02/06/2015,282.6694205,288.5998563,0.001303013,4.385148368,5.474190307
BE3,Région wallonne,02/06/2015,282.242919,287.8064493,2.94E-04,3.886835594,5.295826391
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,03/06/2015,281.8522032,288.0621317,3.60E-04,3.520118362,0.530915737
BE2,Vlaams Gewest,03/06/2015,281.8265039,288.0136648,4.57E-04,3.667056492,0.556812871
BE3,Région wallonne,03/06/2015,282.124257,287.2686537,5.09E-04,3.197386618,0.452159394
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,04/06/2015,283.4635764,289.9380187,0,-2.590784284,0.089143868
BE2,Vlaams Gewest,04/06/2015,283.0384269,289.8851161,0,-2.519513086,0.17055608
BE3,Région wallonne,04/06/2015,282.9603103,289.3122069,0,-2.36630034,0.253722332
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,05/06/2015,289.0616732,295.3089482,0.011157612,0.26734637,2.048745388
BE2,Vlaams Gewest,05/06/2015,288.2878206,294.9246835,0.007300803,0.39555042,1.90032618
BE3,Région wallonne,05/06/2015,288.1386578,295.207205,0.003247559,-0.044035265,2.276302055
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,06/06/2015,281.4387055,289.0328949,6.43E-06,3.030593725,-0.6428992
BE2,Vlaams Gewest,06/06/2015,281.3608461,288.9203947,3.47E-04,3.206728808,-0.355872843
BE3,Région wallonne,06/06/2015,282.3693963,289.0920287,3.25E-04,2.414463781,-1.612161696
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,07/06/2015,280.3249392,286.9914783,4.47E-10,0.375016303,-2.410113921
BE2,Vlaams Gewest,07/06/2015,280.4301791,287.2348244,7.37E-11,0.462901354,-2.423813078
BE3,Région wallonne,07/06/2015,279.9331206,287.1791993,-9.56E-10,-0.309689362,-2.979769501
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,08/06/2015,278.7848463,285.9981861,8.57E-07,-2.172166127,-4.546730902
BE2,Vlaams Gewest,08/06/2015,278.9430529,286.1643914,2.19E-05,-2.185680501,-4.456406542
BE3,Région wallonne,08/06/2015,278.3530835,285.83795,8.66E-07,-2.356345034,-4.5950164
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,09/06/2015,277.556665,285.6777307,9.22E-07,-2.992133029,-4.094502234
BE2,Vlaams Gewest,09/06/2015,277.8089759,285.6925499,2.12E-05,-2.983794884,-3.984568329
BE3,Région wallonne,09/06/2015,277.3341241,285.2440472,2.72E-05,-3.283436695,-3.980273998
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,10/06/2015,280.4159636,288.4078285,8.52E-07,-3.353769377,-2.801942975
BE2,Vlaams Gewest,10/06/2015,280.5160033,288.6063066,1.86E-06,-3.259876827,-2.972486229
BE3,Région wallonne,10/06/2015,280.4625618,287.86994,7.95E-06,-3.612572373,-2.392523009
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,11/06/2015,283.3734142,292.1281049,8.58E-07,-3.667791424,-1.138645371
BE2,Vlaams Gewest,11/06/2015,282.7070112,292.2359456,8.61E-07,-3.637032217,-1.151762912
BE3,Région wallonne,11/06/2015,283.9352943,291.7518796,1.32E-05,-3.386182694,-0.427923803
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,12/06/2015,287.3780605,294.9618645,6.34E-04,-1.74281464,2.013638409
BE2,Vlaams Gewest,12/06/2015,287.2885595,295.1295437,0.001023637,-1.939419256,1.620244531
BE3,Région wallonne,12/06/2015,287.0942841,294.1041417,6.07E-04,-1.049638515,2.301780085
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,13/06/2015,283.5929482,291.2215631,7.13E-05,3.94620708,1.920189021
BE2,Vlaams Gewest,13/06/2015,284.1825314,291.167669,8.06E-04,3.924181168,2.157508249
BE3,Région wallonne,13/06/2015,284.1893413,290.3057497,0.003552824,3.376356441,1.20604252
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,14/06/2015,283.4672753,289.6350331,1.34E-06,1.154294902,-0.948676039
BE2,Vlaams Gewest,14/06/2015,283.9348659,289.7395568,5.83E-05,1.091613616,-1.08605062
BE3,Région wallonne,14/06/2015,282.593953,289.6922193,5.99E-07,0.903713266,-1.434150244
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,15/06/2015,281.3112271,287.9061583,3.74E-05,-1.841167631,-3.355190442
BE2,Vlaams Gewest,15/06/2015,280.884615,287.869949,4.47E-05,-1.90123434,-3.52576481
BE3,Région wallonne,15/06/2015,282.2886969,287.6271717,6.47E-05,-1.756278957,-3.334561037
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,16/06/2015,278.4130583,286.7808449,5.68E-14,-1.533816948,-2.939515339
BE2,Vlaams Gewest,16/06/2015,278.784157,286.8359942,1.95E-06,-1.446105636,-2.673580176
BE3,Région wallonne,16/06/2015,277.8558599,286.5069254,1.32E-06,-1.465793631,-3.263127955
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,17/06/2015,282.8340508,289.9284839,9.89E-05,2.176674299,1.28796032
BE2,Vlaams Gewest,17/06/2015,283.3002882,290.0688099,3.57E-04,2.404611164,1.424933804
